    0.858541727066040039E-01    0.145737211704254150E+03   -0.489596333238994177E+02
    0.712417960166931152E-01    0.103468929529190063E+03   -0.489538612583328927E+02
    0.118170857429504395E+00    0.290632216930389404E+03   -0.483750749185688846E+02
    0.810355901571579995E-01    0.136585419086270889E+03   -0.483539976445681248E+02
    0.938896536827087402E-01    0.205209283828735352E+03   -0.480800082987330910E+02
    0.122852413987023137E+00    0.304301131232798753E+03   -0.480363903969585238E+02
    0.730363187017204624E-01    0.119123624757229152E+03   -0.477018188448118963E+02
    0.957553045598401736E-01    0.234174697309272517E+03   -0.475197908775933016E+02
    0.737788585404704211E-01    0.123931382802439202E+03   -0.474643726095318996E+02
    0.504912137985229492E-01    0.670605945587158203E+02   -0.473219119733756131E+02
    0.145502507686614990E+00    0.351209809184074402E+03   -0.472952181319013718E+02
    0.102218616047782734E+00    0.265483205684827851E+03   -0.472422087738734788E+02
    0.686551055158504814E-01    0.111901054578669417E+03   -0.471898379577331255E+02
    0.939470112985340416E-01    0.235292242406096619E+03   -0.471171783167377214E+02
    0.499110502033412104E-01    0.671348502899339366E+02   -0.471020717106991711E+02
    0.685506463050842285E-01    0.112852947711944580E+03   -0.470720353569894527E+02
    0.678279430875682599E-01    0.112060222391537096E+03   -0.469544914616051869E+02
    0.139583264190674933E+00    0.346680471354090230E+03   -0.469340349796053644E+02
    0.156093090589152633E+00    0.372389322655125284E+03   -0.468189582400879729E+02
    0.870193929037409303E-01    0.200719326069242726E+03   -0.467259683415858618E+02
    0.121935174929289569E+00    0.319581212763814733E+03   -0.467078732779104442E+02
    0.866516269351728929E-01    0.199036997761103351E+03   -0.466933003993986304E+02
    0.975864076284287257E-01    0.263124270200690603E+03   -0.465686216405141238E+02
    0.711764097213745117E-01    0.127876927256584167E+03   -0.465111750194902740E+02
    0.105398324107121549E+00    0.289199966958838843E+03   -0.463751645905931369E+02
    0.969226669583534012E-01    0.267411059745541877E+03   -0.462563136371387884E+02
    0.402388467508435974E-01    0.525035897296143332E+02   -0.462346702877217481E+02
    0.584493279457092285E-01    0.943556326627731323E+02   -0.461936175154939832E+02
    0.154233253975011836E+00    0.378604125071227998E+03   -0.461915499093742454E+02
    0.138064503669738770E+00    0.354890133738517761E+03   -0.461753194704569481E+02
    0.753092715153907827E-01    0.150076265349818897E+03   -0.461134401831026253E+02
    0.743254423141479492E-01    0.146171988844871521E+03   -0.461053475510691868E+02
    0.309942332346717329E-01    0.363477371659843200E+02   -0.461021354539613171E+02
    0.847443740651006860E-01    0.210070759920350525E+03   -0.460960770197551852E+02
    0.125366735056337608E+00    0.335242667213762900E+03   -0.460767718362872429E+02
    0.140082559223335845E+00    0.359596014322910492E+03   -0.460731797231446549E+02
    0.762010216712951660E-01    0.155597020983695984E+03   -0.460410058425693904E+02
    0.583321452140808105E-01    0.956756937503814697E+02   -0.460389357910241230E+02
    0.891195535659790039E-01    0.241910536885261536E+03   -0.460303451590831543E+02
    0.849989997247204004E-01    0.215776695279830136E+03   -0.460214765865206417E+02
    0.131912833862906420E+00    0.348141927581594871E+03   -0.459698783741746837E+02
    0.772242663609352259E-01    0.162292324186090326E+03   -0.459685099714195786E+02
    0.102501630783081055E+00    0.290028418898582458E+03   -0.459241672585609280E+02
    0.926710665473937795E-01    0.260804503236088578E+03   -0.458972652756794375E+02
    0.823163363204196252E-01    0.203959872955799909E+03   -0.457963421970595590E+02
    0.108552038071319440E+00    0.306888788275305728E+03   -0.457914756361644990E+02
    0.882556237891525541E-01    0.245331293632938184E+03   -0.457842762312975822E+02
    0.822291927507501907E-01    0.204127914469733469E+03   -0.457784790089067641E+02
    0.862468255894552338E-01    0.235455055376948081E+03   -0.457600327449896298E+02
    0.131995742314945180E+00    0.351885202135587178E+03   -0.457488080654323070E+02
    0.117236003017528720E+00    0.325993704099343176E+03   -0.457262604969228335E+02
    0.389826893806457520E-01    0.529481428861618042E+02   -0.457253756089905821E+02
    0.148143053054809570E+00    0.378216289281845093E+03   -0.456702368088948703E+02
    0.108317502306358074E+00    0.308738000116081423E+03   -0.456626133837523795E+02
    0.114280647643537153E+00    0.321303133314120259E+03   -0.456619780670596924E+02
    0.825241449792557258E-01    0.213346065611020833E+03   -0.456560510071673917E+02
    0.754316754728621142E-01    0.163608546766883734E+03   -0.455941961060759695E+02
    0.107627064464759351E+00    0.308627541327354720E+03   -0.455870532975166327E+02
    0.112034441350794878E+00    0.318314977344621525E+03   -0.455745480869160318E+02
    0.556844100541600412E-01    0.937749843842405966E+02   -0.455714115599021028E+02
    0.829688310623168945E-01    0.221756787896156311E+03   -0.455636944778880064E+02
    0.717187523841857910E-01    0.147361560463905334E+03   -0.455480522456363417E+02
    0.314967565380324457E-01    0.396685505922412460E+02   -0.455475727937954602E+02
    0.787329588788042434E-01    0.186305445690361438E+03   -0.455422652800038748E+02
    0.533871650695800781E-01    0.880793708562850952E+02   -0.455282751518061630E+02
    0.518253738556294502E-01    0.840058949874607777E+02   -0.455274240370301015E+02
    0.672789812088012695E-01    0.130579279661178589E+03   -0.455228713092705846E+02
    0.110267166428972815E+00    0.315593670074460306E+03   -0.455221227880623474E+02
    0.644351495190393503E-01    0.121463705151486806E+03   -0.454802663647136782E+02
    0.146459460258483887E+00    0.379095460772514343E+03   -0.454781381462006209E+02
    0.490088510367501923E-01    0.774647967427239621E+02   -0.454708535742576387E+02
    0.791149921551449475E-01    0.193990149829333347E+03   -0.454510950630784336E+02
    0.421103245663035503E-01    0.615258842686388050E+02   -0.454435886742416031E+02
    0.139591876353904076E+00    0.369924903146408440E+03   -0.454104569118525347E+02
    0.459373593330383301E-01    0.707692700624465942E+02   -0.453894910869186745E+02
    0.124799430370330811E+00    0.346399911046028137E+03   -0.453652029180015290E+02
    0.104053029075789338E+00    0.304883181561560434E+03   -0.453632179777481070E+02
    0.752921104431152344E-01    0.170890783071517944E+03   -0.453492105237661889E+02
    0.794804916960930447E-01    0.203331620686124211E+03   -0.453472973892055009E+02
    0.107542898784137184E+00    0.313290986443761255E+03   -0.453385477259966549E+02
    0.125323777873444009E+00    0.347882369216101893E+03   -0.453350678574057113E+02
    0.842618460966308713E-01    0.240660449638117910E+03   -0.453242374090530404E+02
    0.100826561450958252E+00    0.297962428927421570E+03   -0.453208289130644957E+02
    0.139278898555970254E+00    0.371560271276427841E+03   -0.452958777065471949E+02
    0.143713501159683593E+00    0.378460223779043474E+03   -0.452897602876797620E+02
    0.503796265837886462E-01    0.828496233632740910E+02   -0.452881411665039408E+02
    0.985118962951961885E-01    0.292837763045300051E+03   -0.452833072685115354E+02
    0.982062272149233084E-01    0.292417344919926734E+03   -0.452659564909080032E+02
    0.135299262777609425E+00    0.366076918040303610E+03   -0.452539665170558649E+02
    0.269145369529724121E-01    0.326760876178741455E+02   -0.452502641350622596E+02
    0.545752855712777346E-01    0.948863804233020716E+02   -0.452347661393973155E+02
    0.114508748054504395E+00    0.329932202696800232E+03   -0.452279285869050014E+02
    0.782026081355346042E-01    0.198698957345493000E+03   -0.452262564645588725E+02
    0.853946232783856507E-01    0.250499148037260454E+03   -0.452118104090459525E+02
