    0.923992455005645752E+00    0.400286632776260376E+02   -0.768006608445148004E+03   -0.899282181805810588E+01    1
    0.836529552936553955E+00    0.324962812662124634E+02   -0.767699875363306319E+03   -0.899294681805828411E+01    1
    0.996436655521392822E+00    0.472789752483367920E+02   -0.764131683873924430E+03   -0.899307181805830247E+01    1
    0.970583796501159668E+00    0.457904565334320068E+02   -0.746696597889011628E+03   -0.899319681805844162E+01    1
    0.834475934505462646E+00    0.332788425683975220E+02   -0.746556945659181679E+03   -0.899332181805853637E+01    1
    0.980903804302215576E+00    0.469609606266021729E+02   -0.744940053894006383E+03   -0.899344681805841795E+01    1
    0.989176452159881592E+00    0.481503653526306152E+02   -0.740132554725133105E+03   -0.899357181805837058E+01    1
    0.981877565383911133E+00    0.477045315504074097E+02   -0.735512468491955474E+03   -0.899369681805822552E+01    1
    0.851121425628662109E+00    0.354081261157989502E+02   -0.731823631411474821E+03   -0.899382181805826697E+01    1
    0.875061810016632080E+00    0.375365960597991943E+02   -0.731740909970598750E+03   -0.899394681805832974E+01    1
    0.968451678752899170E+00    0.471290844678878784E+02   -0.723506682321985295E+03   -0.899407181805824862E+01    1
    0.916711628437042236E+00    0.425210851430892944E+02   -0.713574107851052986E+03   -0.899419681805830429E+01    1
    0.924462556838989258E+00    0.433008509874343872E+02   -0.713413431032927747E+03   -0.899432181805833331E+01    1
    0.924903690814971924E+00    0.435500013828277588E+02   -0.710229086408946841E+03   -0.899444681805817403E+01    1
    0.936779618263244629E+00    0.450352656841278076E+02   -0.706033242387556584E+03   -0.899457181805810713E+01    1
    0.798818051815032959E+00    0.321996498107910156E+02   -0.705693773636133642E+03   -0.899469681805841681E+01    1
    0.785910010337829590E+00    0.311680841445922852E+02   -0.704692652367091341E+03   -0.899482181805849201E+01    1
    0.841218769550323486E+00    0.359855133295059204E+02   -0.703689744080616606E+03   -0.899494681805816931E+01    1
    0.843601167201995850E+00    0.362721520662307739E+02   -0.702336844253327172E+03   -0.899507181805818234E+01    1
    0.983435332775115967E+00    0.504503804445266724E+02   -0.700270752350386715E+03   -0.899519681805836591E+01    1
    0.816687822341918945E+00    0.341224032640457153E+02   -0.697728009602773000E+03   -0.899532181805811071E+01    1
    0.959365189075469971E+00    0.480856943130493164E+02   -0.696586163540708299E+03   -0.899544681805815038E+01    1
    0.813544034957885742E+00    0.340272951126098633E+02   -0.694184709664161460E+03   -0.899557181805832151E+01    1
    0.905167520046234131E+00    0.429676073789596558E+02   -0.688662307811284109E+03   -0.899569681805801658E+01    1
    0.870578467845916748E+00    0.400265771150588989E+02   -0.680981683352387449E+03   -0.899582181805796743E+01    1
    0.822461009025573730E+00    0.355965483188629150E+02   -0.679441675387702958E+03   -0.899594681805801244E+01    1
    0.885958433151245117E+00    0.420678246021270752E+02   -0.672835892225693669E+03   -0.899607181805799172E+01    1
    0.856263875961303711E+00    0.391683506965637207E+02   -0.672343446619854262E+03   -0.899619681805819127E+01    1
    0.901731908321380615E+00    0.437568444013595581E+02   -0.671694376832013972E+03   -0.899632181805800357E+01    1
    0.820962667465209961E+00    0.359768974781036377E+02   -0.670051023430345140E+03   -0.899644681805816226E+01    1
    0.829923331737518311E+00    0.370209383964538574E+02   -0.666308434234531774E+03   -0.899657181805850747E+01    1
    0.890272378921508789E+00    0.429765778779983521E+02   -0.665814308076581142E+03   -0.899669681805843346E+01    1
    0.997402846813201904E+00    0.552226024866104126E+02   -0.662686738454569308E+03   -0.899682181805822445E+01    1
    0.914760708808898926E+00    0.458524781465530396E+02   -0.661557772698234089E+03   -0.899694681805817176E+01    1
    0.943931341171264648E+00    0.491181987524032593E+02   -0.660827525146673565E+03   -0.899707181805811551E+01    1
    0.839391231536865234E+00    0.382490622997283936E+02   -0.660716628802710488E+03   -0.899719681805789584E+01    1
    0.755590975284576416E+00    0.307242321968078613E+02   -0.660015193371389500E+03   -0.899732181805780407E+01    1
    0.836085677146911621E+00    0.380290764570236206E+02   -0.659108882675191467E+03   -0.899744681805812618E+01    1
    0.762859642505645752E+00    0.314585614204406738E+02   -0.657707066766643152E+03   -0.899757181805825823E+01    1
    0.765929460525512695E+00    0.320018398761749268E+02   -0.652177304190008158E+03   -0.899769681805804211E+01    1
    0.866939663887023926E+00    0.419446992874145508E+02   -0.645760198471489844E+03   -0.899782181805821502E+01    1
    0.799599707126617432E+00    0.354405033588409424E+02   -0.644575811651371168E+03   -0.899794681805817120E+01    1
    0.958592891693115234E+00    0.522215741872787476E+02   -0.643941005754001026E+03   -0.899807181805820200E+01    1
    0.918533504009246826E+00    0.476859647035598755E+02   -0.642932208513524756E+03   -0.899819681805814930E+01    1
    0.934192895889282227E+00    0.494842159748077393E+02   -0.642630602729942666E+03   -0.899832181805785680E+01    1
    0.873389303684234619E+00    0.429920989274978638E+02   -0.640316883499755249E+03   -0.899844681805806523E+01    1
    0.844230294227600098E+00    0.400759148597717285E+02   -0.639227216367461324E+03   -0.899857181805816886E+01    1
    0.858051598072052002E+00    0.415169107913970947E+02   -0.638653663121901559E+03   -0.899869681805801136E+01    1
    0.773055672645568848E+00    0.334089356660842896E+02   -0.637415916943240632E+03   -0.899882181805788406E+01    1
    0.948812186717987061E+00    0.520638602972030640E+02   -0.632485214742603603E+03   -0.899894681805808183E+01    1
    0.757464706897735596E+00    0.325170385837554932E+02   -0.627951416963691145E+03   -0.899907181805844836E+01    1
    0.930494844913482666E+00    0.504039007425308228E+02   -0.626628392326327116E+03   -0.899919681805837790E+01    1
    0.750287830829620361E+00    0.320303159952163696E+02   -0.625052715909488825E+03   -0.899932181805816533E+01    1
    0.835790097713470459E+00    0.401854592561721802E+02   -0.624747797527881630E+03   -0.899944681805810553E+01    1
    0.795162618160247803E+00    0.362326818704605103E+02   -0.623943849802339173E+03   -0.899957181805804041E+01    1
    0.972542405128479004E+00    0.559348809719085693E+02   -0.622288423199102112E+03   -0.899969681805826838E+01    1
    0.870417237281799316E+00    0.440948027372360229E+02   -0.620827684004229127E+03   -0.899982181805818371E+01    1
    0.996668159961700439E+00    0.593140470981597900E+02   -0.619759206864562657E+03   -0.899994681805808128E+01    1
    0.999937057495117188E+00    0.599446314573287964E+02   -0.617903057915666068E+03   -0.900007181805825773E+01    1
    0.856503367424011230E+00    0.428297328948974609E+02   -0.617753915398389950E+03   -0.900019681805810734E+01    1
    0.989041566848754883E+00    0.585839110612869263E+02   -0.617125689264388598E+03   -0.900032181805793030E+01    1
    0.807926416397094727E+00    0.379056173563003540E+02   -0.616964306455310634E+03   -0.900044681805801972E+01    1
    0.812130689620971680E+00    0.383481132984161377E+02   -0.616559136858880720E+03   -0.900057181805822282E+01    1
    0.944160044193267822E+00    0.530681180953979492E+02   -0.615225995145259390E+03   -0.900069681805838862E+01    1
    0.846675813198089600E+00    0.421300965547561646E+02   -0.613036620063440637E+03   -0.900082181805836257E+01    1
    0.835307896137237549E+00    0.410080122947692871E+02   -0.612060269313638287E+03   -0.900094681805799368E+01    1
    0.917261362075805664E+00    0.504074054956436157E+02   -0.608685290111703011E+03   -0.900107181805802803E+01    1
    0.820913255214691162E+00    0.398445594310760498E+02   -0.607411069669194944E+03   -0.900119681805831462E+01    1
    0.791952669620513916E+00    0.372222530841827393E+02   -0.603027923726081326E+03   -0.900132181805825304E+01    1
    0.944531679153442383E+00    0.550082701444625854E+02   -0.595621162844394235E+03   -0.900144681805813818E+01    1
    0.726435303688049316E+00    0.315902817249298096E+02   -0.593507105276530638E+03   -0.900157181805827200E+01    1
    0.868138849735260010E+00    0.461492139101028442E+02   -0.591533794603995943E+03   -0.900169681805805233E+01    1
    0.999417543411254883E+00    0.630028414726257324E+02   -0.590018758750249617E+03   -0.900182181805777759E+01    1
    0.735709846019744873E+00    0.331064420938491821E+02   -0.581906196643833596E+03   -0.900194681805819918E+01    1
    0.963970661163330078E+00    0.590377974510192871E+02   -0.581734739405382015E+03   -0.900207181805826728E+01    1
    0.803249478340148926E+00    0.398354011774063110E+02   -0.581422402236334051E+03   -0.900219681805827854E+01    1
    0.776847362518310547E+00    0.371351975202560425E+02   -0.581335365929914701E+03   -0.900232181805853671E+01    1
    0.818286001682281494E+00    0.416047382354736328E+02   -0.579081770819847293E+03   -0.900244681805843960E+01    1
    0.867553710937500000E+00    0.471572685241699219E+02   -0.578828629802738419E+03   -0.900257181805828743E+01    1
    0.978209137916564941E+00    0.615210402011871338E+02   -0.577225556078158547E+03   -0.900269681805838573E+01    1
    0.995887398719787598E+00    0.649825680255889893E+02   -0.569690344816462812E+03   -0.900282181805858173E+01    1
    0.769122540950775146E+00    0.373268741369247437E+02   -0.566907578042551108E+03   -0.900294681805827501E+01    1
    0.976245403289794922E+00    0.625735509395599365E+02   -0.566112451903569195E+03   -0.900307181805822232E+01    1
    0.749487876892089844E+00    0.356371033191680908E+02   -0.562622629196969456E+03   -0.900319681805827443E+01    1
    0.886639952659606934E+00    0.509708780050277710E+02   -0.562404677032369705E+03   -0.900332181805828213E+01    1
    0.758319675922393799E+00    0.365385550260543823E+02   -0.562381766176118845E+03   -0.900344681805809621E+01    1
    0.740471065044403076E+00    0.348955768346786499E+02   -0.560299395001511130E+03   -0.900357181805802220E+01    1
    0.756349444389343262E+00    0.365038830041885376E+02   -0.559947634668878436E+03   -0.900369681805836386E+01    1
    0.783505856990814209E+00    0.393650132417678833E+02   -0.559238506155683922E+03   -0.900382181805806958E+01    1
    0.860951542854309082E+00    0.484285342693328857E+02   -0.555887762962345505E+03   -0.900394681805789610E+01    1
    0.723652601242065430E+00    0.335570532083511353E+02   -0.555519699288719153E+03   -0.900407181805814893E+01    1
    0.944338977336883545E+00    0.593375790119171143E+02   -0.555410396276424308E+03   -0.900419681805822769E+01    1
    0.873787641525268555E+00    0.502442884445190430E+02   -0.553390636377048054E+03   -0.900432181805798848E+01    1
    0.929780185222625732E+00    0.575779426097869873E+02   -0.553222011611963580E+03   -0.900444681805773506E+01    1
    0.978292047977447510E+00    0.645772892236709595E+02   -0.552573370999542021E+03   -0.900457181805777296E+01    1
    0.881912708282470703E+00    0.513454484939575195E+02   -0.552570569538918335E+03   -0.900469681805795830E+01    1
    0.810694456100463867E+00    0.429335403442382812E+02   -0.551518489762184004E+03   -0.900482181805814541E+01    1
    0.772551417350769043E+00    0.388469773530960083E+02   -0.550505264240830115E+03   -0.900494681805818686E+01    1
    0.749113917350769043E+00    0.364160346984863281E+02   -0.550462768305741633E+03   -0.900507181805793877E+01    1
    0.990827977657318115E+00    0.668367075920104980E+02   -0.549780433293948249E+03   -0.900519681805771022E+01    1
    0.860174179077148438E+00    0.490601825714111328E+02   -0.548174174015450603E+03   -0.900532181805780496E+01    1
    0.806741714477539062E+00    0.428352403640747070E+02   -0.547287934837039302E+03   -0.900544681805808089E+01    1
    0.960531949996948242E+00    0.628216373920440674E+02   -0.545839534167976922E+03   -0.900557181805839413E+01    1
    0.931806087493896484E+00    0.589880007505416870E+02   -0.543501789429729229E+03   -0.900569681805814781E+01    1
    0.777309715747833252E+00    0.400386977195739746E+02   -0.541469647556056884E+03   -0.900582181805810222E+01    1
    0.973361730575561523E+00    0.656024086475372314E+02   -0.539249073124223514E+03   -0.900594681805811526E+01    1
    0.902908563613891602E+00    0.555289763212203979E+02   -0.538969040158059670E+03   -0.900607181805804302E+01    1
    0.775427341461181641E+00    0.400463956594467163E+02   -0.538724829015815203E+03   -0.900619681805819461E+01    1
    0.852428972721099854E+00    0.490393626689910889E+02   -0.538447286890156761E+03   -0.900632181805797494E+01    1
    0.901768326759338379E+00    0.555442470312118530E+02   -0.537455378889929307E+03   -0.900644681805814784E+01    1
    0.822787761688232422E+00    0.456185567378997803E+02   -0.536531220791836859E+03   -0.900657181805811646E+01    1
    0.693504393100738525E+00    0.318522620201110840E+02   -0.536206381324098288E+03   -0.900669681805819167E+01    1
    0.693827807903289795E+00    0.319400060176849365E+02   -0.535284019526388761E+03   -0.900682181805823312E+01    1
    0.826407790184020996E+00    0.465632754564285278E+02   -0.530946677545784041E+03   -0.900694681805809694E+01    1
    0.808209240436553955E+00    0.444446939229965210E+02   -0.530404097534766379E+03   -0.900707181805809576E+01    1
    0.904801011085510254E+00    0.567744153738021851E+02   -0.530326261825485744E+03   -0.900719681805808925E+01    1
    0.676755368709564209E+00    0.306937325000762939E+02   -0.529047752703488754E+03   -0.900732181805838827E+01    1
    0.861407339572906494E+00    0.511988747119903564E+02   -0.528281259274523677E+03   -0.900744681805839953E+01    1
    0.895882606506347656E+00    0.558051216602325439E+02   -0.528090868332215337E+03   -0.900757181805843388E+01    1
    0.819294810295104980E+00    0.460322010517120361E+02   -0.527420569005278139E+03   -0.900769681805835454E+01    1
    0.806414067745208740E+00    0.446091878414154053E+02   -0.526180329155931759E+03   -0.900782181805801763E+01    1
    0.919029712677001953E+00    0.593146312236785889E+02   -0.525851604742633299E+03   -0.900794681805819231E+01    1
    0.875352859497070312E+00    0.532910662889480591E+02   -0.525797194261663549E+03   -0.900807181805828527E+01    1
    0.733160972595214844E+00    0.366993981599807739E+02   -0.523135406961465492E+03   -0.900819681805815620E+01    1
    0.974606215953826904E+00    0.680803525447845459E+02   -0.522985882647746848E+03   -0.900832181805811949E+01    1
    0.894943475723266602E+00    0.564491409063339233E+02   -0.521435586766404640E+03   -0.900844681805803660E+01    1
    0.969971001148223877E+00    0.677347171306610107E+02   -0.520315184899291580E+03   -0.900857181805822371E+01    1
    0.999893307685852051E+00    0.727304923534393311E+02   -0.519473793448401921E+03   -0.900869681805808575E+01    1
    0.779255747795104980E+00    0.424146908521652222E+02   -0.515069972532897054E+03   -0.900882181805794069E+01    1
    0.914420902729034424E+00    0.602012711763381958E+02   -0.513526584766467863E+03   -0.900894681805810293E+01    1
    0.882456898689270020E+00    0.556554603576660156E+02   -0.513455457857039050E+03   -0.900907181805798096E+01    1
    0.728610694408416748E+00    0.369754600524902344E+02   -0.512887216748144738E+03   -0.900919681805789274E+01    1
    0.850608885288238525E+00    0.515097546577453613E+02   -0.512067988518277502E+03   -0.900932181805815269E+01    1
    0.994373917579650879E+00    0.732928383350372314E+02   -0.510190243449176023E+03   -0.900944681805816927E+01    1
    0.865031063556671143E+00    0.538759428262710571E+02   -0.508156873280497848E+03   -0.900957181805826224E+01    1
    0.983074963092803955E+00    0.718684273958206177E+02   -0.507219868442924565E+03   -0.900969681805829126E+01    1
    0.771285474300384521E+00    0.422091412544250488E+02   -0.506819205808656648E+03   -0.900982181805812488E+01    1
    0.785042822360992432E+00    0.438866871595382690E+02   -0.506146366596128019E+03   -0.900994681805807573E+01    1
    0.713840484619140625E+00    0.360564428567886353E+02   -0.504203029186669369E+03   -0.901007181805801238E+01    1
    0.754047930240631104E+00    0.405236262083053589E+02   -0.503403484774251183E+03   -0.901019681805824924E+01    1
    0.974067568778991699E+00    0.711181390285491943E+02   -0.502487670852470728E+03   -0.901032181805820009E+01    1
    0.966878294944763184E+00    0.702027308940887451E+02   -0.500720657630645974E+03   -0.901044681805818115E+01    1
    0.818562805652618408E+00    0.485997873544692993E+02   -0.500252297724017410E+03   -0.901057181805805918E+01    1
    0.815867900848388672E+00    0.483044701814651489E+02   -0.499777133916100638E+03   -0.901069681805815392E+01    1
    0.652807533740997314E+00    0.302299159765243530E+02   -0.499302363358858258E+03   -0.901082181805833038E+01    1
    0.703595340251922607E+00    0.353626686334609985E+02   -0.498976819885239365E+03   -0.901094681805799702E+01    1
    0.737579882144927979E+00    0.393128591775894165E+02   -0.495638372612887053E+03   -0.901107181805793367E+01    1
    0.912544488906860352E+00    0.624344456195831299E+02   -0.494746209127964562E+03   -0.901119681805800177E+01    1
    0.970832884311676025E+00    0.718707847595214844E+02   -0.494472052719109740E+03   -0.901132181805807164E+01    1
    0.765396714210510254E+00    0.427409666776657104E+02   -0.493115460473709959E+03   -0.901144681805800651E+01    1
    0.722189366817474365E+00    0.379191356897354126E+02   -0.491733089286761356E+03   -0.901157181805812968E+01    1
    0.975012958049774170E+00    0.731866735219955444E+02   -0.490862094686314833E+03   -0.901169681805830791E+01    1
    0.967990756034851074E+00    0.721308040618896484E+02   -0.489970043242164820E+03   -0.901182181805840976E+01    1
    0.818873167037963867E+00    0.500354844331741333E+02   -0.487168456015878292E+03   -0.901194681805830022E+01    1
    0.843368768692016602E+00    0.533670651912689209E+02   -0.486987540426913995E+03   -0.901207181805830260E+01    1
    0.695468366146087646E+00    0.354148435592651367E+02   -0.486724797964674053E+03   -0.901219681805828543E+01    1
    0.791813790798187256E+00    0.467190074920654297E+02   -0.485429153276986881E+03   -0.901232181805811727E+01    1
    0.886337757110595703E+00    0.598182934522628784E+02   -0.484887016107487341E+03   -0.901244681805812142E+01    1
    0.703652322292327881E+00    0.366822916269302368E+02   -0.481728561646135176E+03   -0.901257181805816465E+01    1
    0.648527503013610840E+00    0.309536474943161011E+02   -0.481584907393642368E+03   -0.901269681805811906E+01    1
    0.788374006748199463E+00    0.468115705251693726E+02   -0.480277308609908403E+03   -0.901282181805784965E+01    1
    0.641082108020782471E+00    0.303360182046890259E+02   -0.479776946402413898E+03   -0.901294681805813980E+01    1
    0.734038352966308594E+00    0.404251384735107422E+02   -0.477898370403572244E+03   -0.901307181805840330E+01    1
    0.920675992965698242E+00    0.663623559474945068E+02   -0.476754208335224178E+03   -0.901319681805805395E+01    1
    0.820701420307159424E+00    0.520492571592330933E+02   -0.471687078918366240E+03   -0.901332181805787158E+01    1
    0.760524511337280273E+00    0.442554581165313721E+02   -0.470950326230833923E+03   -0.901344681805818304E+01    1
    0.922303497791290283E+00    0.677090573310852051E+02   -0.469926480746691368E+03   -0.901357181805840213E+01    1
    0.890531420707702637E+00    0.625762420892715454E+02   -0.469889344909202805E+03   -0.901369681805840273E+01    1
    0.699716985225677490E+00    0.374189364910125732E+02   -0.467272113778890798E+03   -0.901382181805850635E+01    1
    0.867107391357421875E+00    0.594908076524734497E+02   -0.466139323146633444E+03   -0.901394681805813214E+01    1
    0.784186780452728271E+00    0.478992331027984619E+02   -0.464969018532173152E+03   -0.901407181805806346E+01    1
    0.997700989246368408E+00    0.822475659847259521E+02   -0.464419651563374998E+03   -0.901419681805816886E+01    1
    0.936689913272857666E+00    0.711529362201690674E+02   -0.463938404574984077E+03   -0.901432181805786570E+01    1
    0.852103590965270996E+00    0.576223778724670410E+02   -0.463283446257320804E+03   -0.901444681805793913E+01    1
    0.822167038917541504E+00    0.532879996299743652E+02   -0.463160714528911285E+03   -0.901457181805825947E+01    1
    0.910453200340270996E+00    0.669981139898300171E+02   -0.462111234342414889E+03   -0.901469681805824408E+01    1
    0.709150731563568115E+00    0.391015100479125977E+02   -0.460198881185300138E+03   -0.901482181805822336E+01    1
    0.736401438713073730E+00    0.423834609985351562E+02   -0.459764151526875366E+03   -0.901494681805806763E+01    1
    0.995752513408660889E+00    0.828332769870758057E+02   -0.459746761962020116E+03   -0.901507181805810731E+01    1
    0.842127621173858643E+00    0.566226679086685181E+02   -0.459697030452516003E+03   -0.901519681805821627E+01    1
    0.835170209407806396E+00    0.556120264530181885E+02   -0.459600167236515858E+03   -0.901532181805781008E+01    1
    0.964668631553649902E+00    0.769887882471084595E+02   -0.459422427618343249E+03   -0.901544681805813397E+01    1
    0.795124769210815430E+00    0.500812965631484985E+02   -0.458614820576361410E+03   -0.901557181805814878E+01    1
    0.993105769157409668E+00    0.826797980070114136E+02   -0.458002100906315775E+03   -0.901569681805772838E+01    1
    0.818033158779144287E+00    0.534872490167617798E+02   -0.456874817322525701E+03   -0.901582181805811800E+01    1
    0.877639949321746826E+00    0.625069397687911987E+02   -0.456663725072044087E+03   -0.901594681805827847E+01    1
    0.880961060523986816E+00    0.630392867326736450E+02   -0.456651037198797553E+03   -0.901607181805808366E+01    1
    0.691544115543365479E+00    0.374020177125930786E+02   -0.456523495476994412E+03   -0.901619681805832229E+01    1
    0.999230980873107910E+00    0.842811989784240723E+02   -0.456136353171097653E+03   -0.901632181805841526E+01    1
    0.910372436046600342E+00    0.685129183530807495E+02   -0.452874491342030126E+03   -0.901644681805823645E+01    1
    0.848111450672149658E+00    0.588538813591003418E+02   -0.450091381119561333E+03   -0.901657181805811980E+01    1
    0.977452039718627930E+00    0.819953906536102295E+02   -0.446660906128863189E+03   -0.901669681805794099E+01    1
    0.894561350345611572E+00    0.669756668806076050E+02   -0.446035123813553071E+03   -0.901682181805803395E+01    1
    0.732451975345611572E+00    0.432585436105728149E+02   -0.446033510070218426E+03   -0.901694681805827436E+01    1
    0.888902544975280762E+00    0.660446125268936157E+02   -0.445901961675462758E+03   -0.901707181805808133E+01    1
    0.931536972522735596E+00    0.735873210430145264E+02   -0.445311430709809656E+03   -0.901719681805779061E+01    1
    0.734829783439636230E+00    0.436443793773651123E+02   -0.445189747019639128E+03   -0.901732181805773614E+01    1
    0.790383100509643555E+00    0.511248159408569336E+02   -0.444452997740910348E+03   -0.901744681805779535E+01    1
    0.987453997135162354E+00    0.846612143516540527E+02   -0.443555931358541159E+03   -0.901757181805784747E+01    1
    0.919753968715667725E+00    0.724818634986877441E+02   -0.439802285908184047E+03   -0.901769681805822465E+01    1
    0.782252788543701172E+00    0.505621361732482910E+02   -0.439773473976814159E+03   -0.901782181805835137E+01    1
    0.649854302406311035E+00    0.341888684034347534E+02   -0.439205963054620781E+03   -0.901794681805810505E+01    1
    0.918800890445709229E+00    0.724639016389846802E+02   -0.438974347366209429E+03   -0.901807181805827796E+01    1
    0.984731435775756836E+00    0.853156644105911255E+02   -0.438157746490283046E+03   -0.901819681805829099E+01    1
    0.680323421955108643E+00    0.377346771955490112E+02   -0.437953215435518644E+03   -0.901832181805802513E+01    1
    0.618288993835449219E+00    0.309805589914321899E+02   -0.437069402746485594E+03   -0.901844681805781789E+01    1
    0.670693874359130859E+00    0.367088901996612549E+02   -0.436988994672079286E+03   -0.901857181805800501E+01    1
    0.909882783889770508E+00    0.717591750621795654E+02   -0.434115714970936153E+03   -0.901869681805800916E+01    1
    0.878674983978271484E+00    0.663388240337371826E+02   -0.433824745763756255E+03   -0.901882181805771133E+01    1
    0.967454791069030762E+00    0.828322964906692505E+02   -0.433599078011200277E+03   -0.901894681805790555E+01    1
    0.926408112049102783E+00    0.750615286827087402E+02   -0.432715859068968655E+03   -0.901907181805801628E+01    1
    0.629375219345092773E+00    0.327255296707153320E+02   -0.429578807057797462E+03   -0.901919681805792450E+01    1
    0.824618101119995117E+00    0.583384740352630615E+02   -0.428634986892528275E+03   -0.901932181805796596E+01    1
    0.752597153186798096E+00    0.479905444383621216E+02   -0.427108100948003141E+03   -0.901944681805802695E+01    1
    0.633364260196685791E+00    0.334089773893356323E+02   -0.426458604545314245E+03   -0.901957181805798491E+01    1
    0.904294610023498535E+00    0.723300325870513916E+02   -0.425722403557230621E+03   -0.901969681805818091E+01    1
    0.878837645053863525E+00    0.678202497959136963E+02   -0.425475500887654164E+03   -0.901982181805849770E+01    1
    0.884579896926879883E+00    0.689525979757308960E+02   -0.424795673465080313E+03   -0.901994681805835796E+01    1
    0.626264035701751709E+00    0.329023110866546631E+02   -0.423099456088033435E+03   -0.902007181805810276E+01    1
